State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,12/05/2022,2100,2200,2150,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,16/05/2022,1900,2000,1950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,20/05/2022,2100,2200,2150,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,25/05/2022,2100,2200,2150,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,28/05/2022,1900,2000,1950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,01/06/2022,1900,2000,1950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,03/06/2022,1900,2000,1950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,04/06/2022,1900,2000,1950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,06/06/2022,1900,2000,1950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,15/06/2022,2100,2200,2150,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,30/06/2022,2700,2800,2750,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,09/07/2022,2400,2500,2450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,15/07/2022,4900,5000,4950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,18/07/2022,4900,5000,4950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,21/07/2022,4900,5000,4950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,22/07/2022,4900,5000,4950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,25/07/2022,4900,5000,4950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,02/08/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,03/08/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,04/08/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,10/08/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,13/08/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,16/08/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,24/08/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,01/11/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,02/11/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,03/11/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,10/11/2022,3500,3600,3550,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,11/11/2022,3500,3600,3550,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,12/11/2022,3500,3600,3550,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,14/11/2022,3500,3600,3550,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,18/11/2022,3500,3600,3550,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,19/11/2022,3500,3600,3550,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,28/11/2022,3400,3500,3459,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,29/11/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,07/12/2022,4300,4500,4400,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,05/01/2023,2600,2700,2650,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,04/05/2023,4400,4500,4450,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,15/05/2023,4650,4750,4700,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,16/05/2023,6750,6850,6800,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,05/06/2023,8930,9030,8980,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,17/06/2023,6900,7000,6950,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,19/06/2023,4900,5000,4950,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,03/07/2023,25100,25200,25150,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,28/07/2023,24900,25000,24950,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,29/07/2023,24900,25000,24950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,26/09/2021,900,1000,950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,18/10/2021,900,1000,950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,09/11/2021,900,1000,950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,11/11/2021,900,1000,950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,12/11/2021,900,1000,950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,24/11/2021,1700,1800,1750,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,27/11/2021,1900,2000,1950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,04/12/2021,1400,1500,1450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,11/12/2021,1400,1500,1450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,13/12/2021,1400,1500,1450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,14/12/2021,1200,1300,1250,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,15/12/2021,1200,1300,1250,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,17/12/2021,1200,1300,1250,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,31/12/2021,1400,1500,1450,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,25/01/2023,4200,4300,4250,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,27/01/2023,3900,4000,3950,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,17/04/2023,2800,2900,2850,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,17/05/2023,6700,6800,6750,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,14/06/2023,5255,5355,5305,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,21/06/2023,8260,8360,8310,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,01/07/2023,19100,19200,19150,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,04/01/2022,1400,1500,1450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,05/01/2022,1500,1600,1550,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,13/01/2022,1400,1500,1450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,20/01/2022,1700,1800,1750,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,07/04/2022,2400,2500,2450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,21/04/2022,2200,2300,2250,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,25/04/2022,2200,2300,2250,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,06/05/2022,2300,2400,2350,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,11/05/2022,2100,2200,2150,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,18/05/2022,1900,2000,1950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,21/05/2022,1900,2000,1950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,23/05/2022,2100,2200,2150,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,24/05/2022,2100,2200,2150,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,14/06/2022,2100,2200,2150,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,17/06/2022,2100,2200,2150,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,20/06/2022,2700,2800,2750,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,05/07/2022,2400,2500,2450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,06/07/2022,2400,2500,2450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,07/07/2022,2400,2500,2450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,12/07/2022,4900,5000,4950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,16/07/2022,4900,5000,4950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,19/07/2022,4900,5000,4950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,28/07/2022,2200,2300,2250,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,15/08/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,17/08/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,18/08/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,27/08/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,29/08/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,07/11/2022,3500,3600,3550,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,09/11/2022,3500,3600,3550,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,22/11/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,24/11/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,25/11/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,08/01/2022,1500,1600,1550,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,14/01/2022,1400,1500,1450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,24/01/2022,1700,1800,1750,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,25/01/2022,1500,1600,1550,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,27/01/2022,1500,1600,1550,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,28/01/2022,1700,1800,1750,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,02/02/2022,1600,1700,1650,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,12/04/2022,2400,2500,2450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,27/04/2022,2200,2300,2250,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,10/05/2022,2100,2200,2150,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,27/05/2022,2100,2200,2150,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,30/05/2022,1900,2000,1950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,08/06/2022,2100,2200,2150,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,10/06/2022,2100,2200,2150,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,25/06/2022,2700,2800,2750,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,04/07/2022,2400,2500,2450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,11/07/2022,2400,2500,2450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,13/07/2022,4900,5000,4950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,05/08/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,09/08/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,26/08/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,15/11/2022,3500,3600,3550,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,17/11/2022,3500,3600,3550,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,21/11/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,26/11/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,01/12/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,06/12/2022,2900,3100,3000,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,09/02/2022,1600,1700,1650,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,12/01/2023,3900,4000,3950,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,16/01/2023,7400,7500,7450,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,12/05/2023,2700,2800,2750,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,07/06/2023,8590,8690,8640,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,27/06/2023,7100,7200,7150,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,23/07/2023,20700,20800,20750,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,05/10/2021,900,1000,950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,06/10/2021,900,1000,950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,09/10/2021,900,1000,950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,11/10/2021,900,1000,950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,29/10/2021,900,1000,950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,02/11/2021,900,1000,950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,30/11/2021,1900,2000,1950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,07/12/2021,1900,2000,1950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,16/12/2021,1200,1300,1250,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,18/12/2021,1200,1300,1250,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,23/12/2021,1900,2000,1950,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,13/02/2021,1200,1200,1200,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,18/09/2021,900,1000,950,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,20/09/2021,800,900,850,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,21/10/2021,900,1000,950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,23/10/2021,900,1000,950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,27/10/2021,900,1000,950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,06/11/2021,900,1000,950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,08/11/2021,900,1000,950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,10/11/2021,900,1000,950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,19/11/2021,1600,1700,1650,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,26/11/2021,1700,1800,1750,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,03/12/2021,1400,1500,1450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,06/12/2021,1900,2000,1950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,08/12/2021,1900,2000,1950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,29/12/2021,1200,1300,1250,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,30/12/2021,1400,1500,1450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,17/01/2022,1700,1800,1750,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,21/01/2022,1700,1800,1750,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,05/04/2022,1900,2000,1950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,08/04/2022,2400,2500,2450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,19/04/2022,1900,2000,1950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,02/05/2022,2300,2400,2350,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,07/05/2022,2100,2200,2150,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,13/05/2022,2100,2200,2150,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,26/05/2022,2100,2200,2150,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,31/05/2022,1900,2000,1950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,02/06/2022,1900,2000,1950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,11/06/2022,2100,2200,2150,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,13/06/2022,2100,2200,2150,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,18/06/2022,2100,2200,2150,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,21/06/2022,2700,2800,2750,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,22/06/2022,2700,2800,2750,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,23/06/2022,2700,2800,2750,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,27/06/2022,2700,2800,2750,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,28/06/2022,2700,2800,2750,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,08/07/2022,2400,2500,2450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,14/07/2022,4900,5000,4950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,20/07/2022,4900,5000,4950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,23/07/2022,4900,5000,4950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,26/07/2022,4900,5000,4950,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,29/07/2022,2200,2300,2250,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,06/08/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,08/08/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,11/08/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,12/08/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,19/08/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,20/08/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,25/08/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,31/08/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Other,FAQ,23/11/2022,3400,3500,3450,100
Kerala,Wayanad,Manathavady,Tapioca,Tapioca,FAQ,05/02/2022,1600,1800,1700,100
