State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,26/03/2016,63000,64000,64000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,31/03/2016,64000,65000,65000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,08/04/2016,65000,66000,66000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,06/01/2020,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,13/01/2020,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,15/01/2020,31500,32500,32500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,16/01/2020,31500,32500,32500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,18/01/2020,31500,32500,32500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,25/01/2020,30000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,27/01/2020,30000,31000,31000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,30/01/2020,30000,31000,31000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,17/02/2020,29000,30000,30000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,19/02/2020,29000,30000,30000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,29/02/2020,30000,31000,31000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,05/03/2020,29000,30000,30000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,06/03/2020,29000,30000,30000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,20/03/2020,28000,29000,29000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,25/03/2020,28000,29000,29000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,26/03/2020,28000,29000,29000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,06/04/2020,27000,28000,28000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,07/04/2020,27000,28000,28000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,13/04/2020,27000,28000,28000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,16/04/2020,27000,28000,28000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,21/04/2020,27000,28000,28000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,23/04/2020,27000,28000,28000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,24/04/2020,27000,28000,28000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,29/04/2020,27000,28000,28000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,01/05/2020,28000,29000,29000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,11/05/2020,28000,29000,29000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,12/05/2020,29000,30000,30000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,18/05/2020,28000,29000,29000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,20/05/2020,29000,30000,30000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,22/05/2020,29000,30000,30000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,05/06/2020,30000,31000,31000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,08/06/2020,30000,31000,31000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,10/06/2020,30000,31000,31000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,11/06/2020,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,22/06/2020,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,24/06/2020,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,25/06/2020,30500,31500,31500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,27/06/2020,30500,31500,31500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,01/07/2020,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,11/07/2020,30000,31000,31000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,15/07/2020,30000,31000,31000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,21/07/2020,30000,31000,31000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,22/07/2020,30000,31000,31000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,29/07/2020,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,15/08/2020,11600,11700,11700,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,18/08/2020,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,25/08/2020,31750,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,28/08/2020,31500,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,29/08/2020,31900,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,09/09/2020,31500,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,18/09/2020,31900,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,23/09/2020,31900,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,10/10/2020,31800,31850,31850,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,16/10/2020,31900,31950,31950,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,24/10/2020,32000,32100,32100,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,09/11/2020,32000,33000,33000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,28/11/2020,32500,33000,32750,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,02/12/2020,32500,33000,32750,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,04/12/2020,32500,33000,32750,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,09/12/2020,33000,33500,33250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,10/12/2020,33000,33500,33250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,14/12/2020,33000,33200,33100,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,30/12/2020,32500,33000,32750,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,31/12/2020,32500,33000,32750,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,06/08/2022,49000,49500,49250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,08/08/2022,49000,49500,49250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,09/08/2022,49000,50000,49500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,15/08/2022,49000,50000,49500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,18/08/2022,49000,50000,49500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,25/08/2022,49000,50000,49500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,30/08/2022,49000,50000,49500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,06/09/2022,49000,50000,49500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,10/09/2022,49000,50000,49500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,15/09/2022,49000,50000,49500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,23/09/2022,49000,50000,49500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,10/10/2022,48000,48500,48250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,13/10/2022,48000,48500,48250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,17/10/2022,48000,48500,48250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,27/10/2022,48000,48500,48250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,29/10/2022,48000,48500,48250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,04/11/2022,48000,48500,48250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,05/11/2022,47000,48000,47500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,09/11/2022,47000,48000,47500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,14/11/2022,47000,48000,47500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,19/11/2022,47000,48000,47500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,01/01/2022,50000,51000,50500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,15/01/2022,49000,50000,49500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,21/01/2022,48000,49000,48500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,24/01/2022,48000,49000,48500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,26/01/2022,47000,48000,47500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,01/02/2022,47000,47500,47250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,08/02/2022,46500,47000,46750,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,19/02/2022,50300,50500,50400,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,23/02/2022,50800,51000,50900,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,03/03/2022,50000,51000,50500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,08/03/2022,50000,50500,50250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,12/03/2022,50500,51000,50750,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,15/03/2022,50000,50500,50250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,23/03/2022,48800,49000,48900,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,04/04/2022,50000,51000,50500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,18/04/2022,50250,51000,50500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,23/04/2022,51000,51500,51250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,25/04/2022,50000,51000,50500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,26/04/2022,51100,51200,51150,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,05/05/2022,50000,51000,50500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,07/05/2022,49000,50000,49500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,19/05/2022,49000,50000,49500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,26/05/2022,49000,49500,49250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,28/05/2022,46000,47000,46500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,31/05/2022,48000,48500,48250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,02/06/2022,48000,48500,48250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,14/06/2022,48000,48500,48250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,17/06/2022,48000,48500,48250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,25/06/2022,44000,45000,44500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,29/06/2022,48000,49000,48500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,30/06/2022,48000,49000,48500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,04/07/2022,48000,49000,48500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,08/07/2022,48000,49000,48500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,14/07/2022,48000,48500,48250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,15/07/2022,47000,48000,47500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,18/07/2022,47400,47500,47450,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,19/07/2022,47000,47500,47250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,20/07/2022,47000,47500,47250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,12/01/2021,32000,32500,32250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,23/01/2021,32000,32500,32250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,28/01/2021,32000,32500,32250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,31/01/2021,32500,33000,32750,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,02/02/2021,32500,32700,32600,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,05/02/2021,32500,33000,32750,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,06/02/2021,32000,33000,32500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,13/02/2021,32500,33000,32750,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,20/02/2021,32000,32500,32250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,02/03/2021,32000,33000,32500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,09/03/2021,34500,34600,34550,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,15/03/2021,34500,34500,34500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,17/03/2021,35000,35650,35650,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,19/03/2021,36000,36100,36100,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,23/03/2021,35000,36000,36000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,07/04/2021,39000,39000,39000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,08/04/2021,38900,39000,39000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,10/04/2021,39000,39000,39000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,13/04/2021,38900,38900,38900,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,18/04/2021,40000,40000,40000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,23/04/2021,38500,38500,38500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,24/04/2021,38500,38500,38500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,25/04/2021,38500,38500,38500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,27/04/2021,38500,38500,38500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,10/09/2021,39000,40000,39500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,12/09/2021,39000,40000,40000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,14/09/2021,38500,39000,39000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,15/09/2021,39000,39500,39500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,24/09/2021,39000,40000,39500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,02/10/2021,40000,41000,40500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,05/10/2021,40000,40500,40250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,13/10/2021,40000,40500,40250,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,16/10/2021,40000,41000,40500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,30/11/2021,50000,51000,50500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,10/12/2021,51000,52000,51500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,11/12/2021,51000,52000,51500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,18/12/2021,50400,50500,50450,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,24/12/2021,51000,52000,51500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,02/07/2019,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,17/07/2019,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,25/07/2019,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,06/08/2019,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,07/08/2019,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,10/08/2019,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,16/08/2019,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,20/08/2019,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,21/08/2019,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,27/08/2019,31500,32500,32500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,31/08/2019,31500,32500,32500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,09/09/2019,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,10/09/2019,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,19/09/2019,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,24/09/2019,31500,32500,32500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,01/10/2019,30000,31000,31000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,09/10/2019,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,16/10/2019,30000,31000,31000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,22/10/2019,29000,30000,30000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,23/10/2019,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,30/10/2019,28000,29000,29000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,04/11/2019,28000,29000,29000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,06/11/2019,27000,28000,28000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,07/11/2019,27000,28000,28000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,19/11/2019,30000,31000,31000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,25/11/2019,30000,31000,31000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,26/11/2019,30000,31000,31000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,28/11/2019,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,29/11/2019,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,04/12/2019,30000,31000,31000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,12/12/2019,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,17/12/2019,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,24/12/2019,30500,31500,31500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,27/12/2019,30000,31000,31000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,05/02/2019,34000,35000,35000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,06/02/2019,34000,35000,35000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,08/02/2019,34000,35000,35000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,15/02/2019,32000,33000,33000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,16/02/2019,32000,33000,33000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,13/03/2019,30500,31500,31500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,16/03/2019,30500,31500,31500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,21/03/2019,31500,32500,32500,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,23/03/2019,31000,32000,32000,110
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,FAQ,30/03/2019,31500,32500,32500,110
